kernel,coreF,memF,real,predict,error
shmembench,1100,3600,78229.778103,72712.636223,0.070525
shmembench,1100,3600,89349.514237,82112.028211,0.081002
shmembench,1100,3600,178069.301135,164278.899251,0.077444
shmembench,1100,3600,8671.596581,8516.420842,0.017895
shmembench,1100,3600,8802.698000,8518.385774,0.032298
shmembench,1100,3600,12405.406353,11252.504115,0.092935
shmembench,1100,3600,22858.127802,21179.121203,0.073453
shmembench,1100,3600,33411.865843,31227.997747,0.065362
shmembench,1100,3600,44076.094883,41338.521139,0.062110
shmembench,1100,3600,54792.577945,51466.762803,0.060698
shmembench,1100,3600,65525.341457,61648.883251,0.059160
shmembench,1100,3600,76268.765155,71807.506995,0.058494
shmembench,1100,3600,87624.583544,82407.128627,0.059543
shmembench,1100,3600,173663.980105,164146.929203,0.054802
